ticker,gics_sub_industry,embedding_peers,benchmark_peers,random_peers,embedding_direct_rate,benchmark_direct_rate,random_direct_rate,embedding_jaccard,benchmark_jaccard,random_jaccard
TYL,Application Software,ROP|FFIV|PTC|COST|V,CDNS|TRMB|PTC|SNPS|FICO,IDXX|WFC|SBUX|XOM|AXON,0.0,0.0,0.2,0.1821428571428571,0.02857142857142857,0.025
V,Transaction & Payment Processing Services,TYL|FFIV|ANET|PANW|COST,FIS|PYPL|CPAY|XYZ|JKHY,AVY|AAPL|COIN|UNP|APTV,0.0,0.0,0.0,0.07357142857142858,0.13833333333333334,0.05
VRTX,Biotechnology,TECH|WY|CPRT|VRSK|VTRS,ABBV|GILD|REGN|MRNA|INCY,DDOG|CTSH|NDAQ|A|D,0.0,0.2,0.0,0.0,0.0,0.0
VST,Electric Utilities,ADBE|DG|APP|TTD|FDX,EXC|CEG|EVRG|LNT|ES,HAS|MMM|PCAR|TGT|VRSK,0.0,0.0,0.0,0.4,0.0,0.06666666666666667
VTRS,Pharmaceuticals,T|WBD|WEC|VLTO|ISRG,ZTS|PFE|LLY|MRK|BMY,COF|XOM|LHX|ADSK|JKHY,0.0,0.2,0.0,0.0,0.16666666666666666,0.0
WAT,Life Sciences Tools & Services,JPM|BX|CAT|AXP|SRE,TECH|A|IQV|TMO|DHR,AON|UNH|DXCM|BR|PPL,0.2,0.4,0.0,0.0,0.03484848484848485,0.0
WDAY,Application Software,CRWD|FTNT|ACN|DELL|CMI,ADBE|PLTR|ORCL|INTU|CRM,IP|INTU|AZO|FICO|VRSN,0.0,0.2,0.0,0.08,0.08636363636363636,0.0
WDC,"Technology Hardware, Storage & Peripherals",STX|COHR|GLW|LRCX|KEYS,NTAP|STX|HPQ|HPE|SNDK,BMY|TSN|CIEN|XYL|STLD,0.2,0.4,0.0,0.0,0.0,0.0
WEC,Electric Utilities,T|VTRS|WBD|PH|CTRA,FE|EVRG|EXC|DUK|LNT,TKO|GPN|CTAS|PNC|VLTO,0.0,0.0,0.0,0.0,0.2,0.0
XYL,Industrial Machinery & Supplies & Components,VLTO|PH|WY|EBAY|RSG,OTIS|FTV|IR|SNA|PNR,MKC|GEHC|GPN|HLT|JKHY,0.0,0.0,0.0,0.0,0.0,0.0
XYZ,Transaction & Payment Processing Services,AMCR|EMR|HUM|CSGP|LOW,V|FISV|JKHY|GPN|MA,BA|INCY|PSA|TYL|FANG,0.0,0.0,0.0,0.2,0.0,0.0
ZBH,Health Care Equipment,GILD|D|CEG|PPL|LII,BAX|EW|DXCM|SYK|IDXX,TRGP|BLK|EVRG|MNST|CF,0.2,0.2,0.0,0.0,0.0,0.0
ZTS,Pharmaceuticals,ADP|HD|MO|AZO|WTW,BMY|LLY|MRK|VTRS|PFE,WDAY|NOC|C|SO|ABBV,0.0,0.0,0.0,0.0,0.0,0.0
